Post_ID,Posts,Date,Comments,Sentiment,Cleaned_Comment
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-05-24,"⚖️ These actions are a step in the right direction, but we need more enforcement and clearer consequences.",neu,balance_scale these actions are a step in the right direction but we need more enforcement and clearer consequences
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-01-30,🛑 There’s too much misconduct happening on social media during elections. The system needs better regulation.,neg,stop_sign theres too much misconduct happening on social media during elections the system needs better regulation
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-07-24,It's becoming a trend to get fined. When will the parties learn to follow the rules? 😒,neg,its becoming a trend to get fined when will the parties learn to follow the rules unamused_face
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-01-10,😬 I hope this sends a clear message that election law violations won’t be tolerated.,neg,grimacing_face i hope this sends a clear message that election law violations wont be tolerated
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-11-21,We need stricter laws to regulate social media during elections. It’s crucial to maintain fairness. 💯,neu,we need stricter laws to regulate social media during elections its crucial to maintain fairness hundred_points
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-03-31,🔴 Fines and warnings might not be enough to stop bad behavior on social media during elections.,neg,red_circle fines and warnings might not be enough to stop bad behavior on social media during elections
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-01-10,The Election Commission needs to step up and take more action to stop this from happening again. ⚖️,neg,the election commission needs to step up and take more action to stop this from happening again balance_scale
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-02-03,The fines are just a slap on the wrist. Real consequences need to be put in place. 👊,neg,the fines are just a slap on the wrist real consequences need to be put in place oncoming_fist
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-03-04,👀 It’s time the laws became more stringent to avoid such issues in the future.,neu,eyes its time the laws became more stringent to avoid such issues in the future
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-06-05,"Social media is a powerful tool, but when misused, it harms the election process. Stronger action is needed. 💥",neg,social media is a powerful tool but when misused it harms the election process stronger action is needed collision
325,The Office of the Media Arbitrator has fined another party supporter and issued warning letters to several individuals. The fine was levied on a BTP supporter while the warnings were issued to a BTP candidate and supporters of both parties.,2023-07-03,Let’s see if this is enough of a deterrent for others who may think about breaking the rules. 🧐,neu,lets see if this is enough of a deterrent for others who may think about breaking the rules face_with_monocle
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-05-30,⚖️ More fines and violations! It seems like people are still testing the limits of the rules.,neg,balance_scale more fines and violations it seems like people are still testing the limits of the rules
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-11-02,"🙄 More violations? We need to enforce stricter regulations, especially when it comes to election conduct.",neg,face_with_rolling_eyes more violations we need to enforce stricter regulations especially when it comes to election conduct
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-01-24,It’s worrying that even candidates are getting caught in violations. What’s happening with the oversight? 🕵️‍♂️,neg,its worrying that even candidates are getting caught in violations whats happening with the oversight man_detective
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-12-27,"🚨 Election misconduct is being taken seriously, but are the fines enough to stop it from happening again?",neg,police_car_light election misconduct is being taken seriously but are the fines enough to stop it from happening again
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-04-27,🛑 This isn’t just about individual responsibility—it’s about ensuring fair and clean elections for everyone.,pos,stop_sign this isnt just about individual responsibilityits about ensuring fair and clean elections for everyone
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-01-09,"I’m glad the authorities are taking action, but I wonder if these fines are enough to deter future violations. 🧐",pos,im glad the authorities are taking action but i wonder if these fines are enough to deter future violations face_with_monocle
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-12-09,🏛️ Stronger penalties for candidates and their teams would help make elections cleaner and fairer.,neu,classical_building stronger penalties for candidates and their teams would help make elections cleaner and fairer
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-05-01,✨ I hope this sends a strong message to candidates that they can’t get away with breaking the rules.,neu,sparkles i hope this sends a strong message to candidates that they cant get away with breaking the rules
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-12-21,Will this be enough to stop others from repeating these mistakes? 🤔,neg,will this be enough to stop others from repeating these mistakes thinking_face
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-02-21,More needs to be done to ensure fair elections and prevent misconduct during campaigns. 🔍,neu,more needs to be done to ensure fair elections and prevent misconduct during campaigns magnifying_glass_tilted_left
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-01-13,🔴 I hope this doesn’t become a recurring issue. We need stricter enforcement and accountability.,neu,red_circle i hope this doesnt become a recurring issue we need stricter enforcement and accountability
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-11-15,"🙌 The fines are a good first step, but we need more action to ensure integrity during elections.",neu,raising_hands the fines are a good first step but we need more action to ensure integrity during elections
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-12-05,⚖️ What will it take to clean up election violations? These fines are just not enough!,neg,balance_scale what will it take to clean up election violations these fines are just not enough
326,"Three individuals including the People’s Democratic Party’s Monggar Constituency candidate have been fined for violating various provisions of the ECB Social Media Rules and Regulations, and the Rules on Elections Conduct in the Kingdom of Bhutan, 2022. Besides the candidate, the other two are a party coordinator and a registered member of the PDP.",2023-02-11,This keeps happening. Can we implement stronger actions for violations? 🔴,neg,this keeps happening can we implement stronger actions for violations red_circle
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-10-12,🚀 It’s inspiring to see DTT stay committed despite the challenges. Determination is key in politics!,pos,rocket its inspiring to see dtt stay committed despite the challenges determination is key in politics
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-08-08,💰 DTT’s decision to fund their campaign from contributions is a bold move. Will it be enough to compete?,neu,money_bag dtts decision to fund their campaign from contributions is a bold move will it be enough to compete
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-11-28,"🏛️ Despite the challenges, DTT’s persistence shows real dedication. Let’s see how they handle the next election!",pos,classical_building despite the challenges dtts persistence shows real dedication lets see how they handle the next election
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-05-08,🌟 It’s encouraging to see a party so committed to continue despite the lack of state funding. Respect to DTT!,pos,glowing_star its encouraging to see a party so committed to continue despite the lack of state funding respect to dtt
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-06-04,"DTT may not have the funding, but their determination could win them support. 💪",pos,dtt may not have the funding but their determination could win them support flexed_biceps
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-05-23,"💬 The fight isn’t over for DTT. They may not have state funding, but they have the people behind them.",pos,speech_balloon the fight isnt over for dtt they may not have state funding but they have the people behind them
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-11-28,💼 I hope DTT’s supporters rally behind them. Their commitment to funding their own campaign shows true grit.,pos,briefcase i hope dtts supporters rally behind them their commitment to funding their own campaign shows true grit
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-07-23,It’s good to see parties like DTT push forward despite the odds. Let’s hope they make a strong impact! 🗳️,pos,its good to see parties like dtt push forward despite the odds lets hope they make a strong impact ballot_box_with_ballot
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-06-24,"🏛️ They might not have state funding, but their dedication could be what drives them to success.",pos,classical_building they might not have state funding but their dedication could be what drives them to success
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-09-27,"👍 DTT may not have the budget, but their passion and commitment could be their strength.",pos,thumbs_up dtt may not have the budget but their passion and commitment could be their strength
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-07-24,🌟 DTT shows that determination can sometimes outshine money. Looking forward to seeing how they perform!,pos,glowing_star dtt shows that determination can sometimes outshine money looking forward to seeing how they perform
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-05-22,It’s clear that DTT isn’t backing down! This could be an interesting race to watch. 🤔,pos,its clear that dtt isnt backing down this could be an interesting race to watch thinking_face
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-04-09,"💰 No state funding? That’s a tough one. I admire their spirit, though!",neu,money_bag no state funding thats a tough one i admire their spirit though
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-09-21,🏛️ DTT’s commitment to continue is inspiring. They’re showing true dedication to their cause.,pos,classical_building dtts commitment to continue is inspiring theyre showing true dedication to their cause
327,"The Druk Thuendrel Tshogpa or DTT says they will take part in the next parliamentary elections. Despite becoming ineligible for state funding for future elections after not meeting the minimum vote threshold in the recent NA elections, the party remains committed to its decision to contest. The party says it will fund the next campaign from contributions made by its candidates and supporters.",2023-09-28,😬 Let’s see if DTT can still make an impact without the state’s financial support. Time will tell.,neu,grimacing_face lets see if dtt can still make an impact without the states financial support time will tell
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-10-22,🗳️ BTP’s candidate for Sombaykha being disqualified is a bit of a setback. What’s going on with the ECB?,neg,ballot_box_with_ballot btps candidate for sombaykha being disqualified is a bit of a setback whats going on with the ecb
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-04-28,"🚨 Interesting! BTP is replacing their candidate for Sombaykha, but why was the previous one disqualified?",neu,police_car_light interesting btp is replacing their candidate for sombaykha but why was the previous one disqualified
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-02-25,🤔 BTP might be facing a challenge with the disqualification. Let’s see how this affects their campaign!,neu,thinking_face btp might be facing a challenge with the disqualification lets see how this affects their campaign
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-12-24,"🏛️ It’s always a setback when a candidate gets disqualified, but BTP will have to push forward with a new face.",neu,classical_building its always a setback when a candidate gets disqualified but btp will have to push forward with a new face
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-03-09,⚖️ Transparency from the Election Commission would help clarify why this candidate was disqualified.,neu,balance_scale transparency from the election commission would help clarify why this candidate was disqualified
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-11-27,📜 BTP needs to clarify the situation surrounding the disqualification to maintain voter trust. 🧐,neu,scroll btp needs to clarify the situation surrounding the disqualification to maintain voter trust face_with_monocle
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-08-17,😳 That’s a surprise! I wonder what the ECB’s reasoning is behind the disqualification.,neu,flushed_face thats a surprise i wonder what the ecbs reasoning is behind the disqualification
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-09-03,🏛️ The Election Commission needs to be more transparent about why candidates are disqualified.,neg,classical_building the election commission needs to be more transparent about why candidates are disqualified
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-03-23,"🎯 Despite the disqualification, BTP must remain focused on their campaign and move forward with the new candidate.",neu,bullseye despite the disqualification btp must remain focused on their campaign and move forward with the new candidate
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-01-25,I hope the new candidate can rally support after this unexpected change! 🤞,pos,i hope the new candidate can rally support after this unexpected change crossed_fingers
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-10-30,The disqualification issue is concerning. BTP needs to address it clearly. 💬,neg,the disqualification issue is concerning btp needs to address it clearly speech_balloon
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-12-19,"It’s a setback for BTP, but it’s not over yet. They’ll need to adapt and regroup fast! 🏃‍♂️",neu,its a setback for btp but its not over yet theyll need to adapt and regroup fast man_running
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-02-09,🚨 What was the reason for the disqualification? BTP needs to explain to their supporters.,neu,police_car_light what was the reason for the disqualification btp needs to explain to their supporters
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-04-07,😬 Disqualifications during an election season always raise questions. Let’s hope BTP addresses it well.,neu,grimacing_face disqualifications during an election season always raise questions lets hope btp addresses it well
328,"The filing of nominations of candidates by the Bhutan Tendrel Party and People’s Democratic Party for the general round of the fourth National Assembly elections concluded today. The Bhutan Tendrel Party will be replacing their candidate for the Sombaykha Constituency in Haa as the Election Commission of Bhutan disqualified their previous candidate. BBS contacted the ECB but the commission officials did not share any information on why the candidate was disqualified. Meanwhile, the People’s Democratic Party has confirmed that the party will not switch any candidates.",2023-01-16,🏛️ The Election Commission must clarify this matter quickly. This will affect the credibility of the process.,neg,classical_building the election commission must clarify this matter quickly this will affect the credibility of the process
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-11-25,🏇 The race is on! The white horse and trumpeting elephant are marching toward the General Round of the elections. Can Thundrel’s Sunomics still make a surprise comeback? 🐘,neu,horse_racing the race is on the white horse and trumpeting elephant are marching toward the general round of the elections can thundrels sunomics still make a surprise comeback elephant
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-01-18,"🚨 It’s heating up! Two major parties leading, but let’s not count out Sunomics just yet. The final round will be exciting!",pos,police_car_light its heating up two major parties leading but lets not count out sunomics just yet the final round will be exciting
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-02-11,"🏛️ The stage is set for an intense General Round! Will Thundrel’s Sunomics pull through, or is it already too late?",neu,classical_building the stage is set for an intense general round will thundrels sunomics pull through or is it already too late
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-04-05,🤔 The two frontrunners from the primary round are set for a showdown! Wonder if Sunomics can make a late surge in the General Round?,neu,thinking_face the two frontrunners from the primary round are set for a showdown wonder if sunomics can make a late surge in the general round
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-12-10,"🐘 The trumpeting elephant might be leading, but the galloping white horse isn’t backing down. The General Round will be an exciting watch! 🏇",pos,elephant the trumpeting elephant might be leading but the galloping white horse isnt backing down the general round will be an exciting watch horse_racing
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-05-10,"🎯 Thundrel’s Sunomics hasn’t made the impact expected, but elections are unpredictable. Let's see what happens next!",neg,bullseye thundrels sunomics hasnt made the impact expected but elections are unpredictable lets see what happens next
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-10-01,"🗳️ It’s getting close! BTP and PDP leading, but can Thundrel make a last-minute comeback? Only time will tell. ⏳",neu,ballot_box_with_ballot its getting close btp and pdp leading but can thundrel make a lastminute comeback only time will tell hourglass_not_done
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-12-06,"🏛️ The election race is far from over. Will the white horse and elephant dominate, or will there be a twist in the tale? 🤞",neu,classical_building the election race is far from over will the white horse and elephant dominate or will there be a twist in the tale crossed_fingers
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-09-18,"🐘 BTP and PDP take the lead, but don’t count out the underdogs! The General Round is just around the corner.",neu,elephant btp and pdp take the lead but dont count out the underdogs the general round is just around the corner
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-03-13,🏇 The galloping white horse and the trumpeting elephant are on a collision course. Let the General Round showdown begin!,neu,horse_racing the galloping white horse and the trumpeting elephant are on a collision course let the general round showdown begin
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-07-14,🎯 There’s always room for surprises in the General Round! Looking forward to what’s next in this election saga. 🤔,pos,bullseye theres always room for surprises in the general round looking forward to whats next in this election saga thinking_face
329,"It’s the galloping white horse and the trumpeting elephant marching on to the General Round doorway of the Fourth National Assembly Elections. Much to the surprise of the two parties that took the helm of the National Assembly in the last five years, Thundrel’s Sunomics has also not struck the right chord in the polls.",2023-02-25,"🚨 Big names in the General Round, but Thundrel’s Sunomics might have a surprise for us!",pos,police_car_light big names in the general round but thundrels sunomics might have a surprise for us
