Date,Comment,Post_ID,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Sentiment
17/04/24 13:47:26,Thank you to the Tshokpa la for keeping this alive,178.0,,,,,pos
17/04/24 16:38:59,This event always gives me chills,178.0,,,,,pos
17/04/24 18:15:49,Missed again la 😔,178.0,,,,,neg
17/04/24 18:52:48,May the world be healed by this recitation,178.0,,,,,pos
17/04/24 18:55:16,🧘‍♂️✨,178.0,,,,,neu
17/04/24 21:25:22,Hope next year they make it more accessible,178.0,,,,,pos
17/04/24 21:48:39,Heartwarming to see the dedication,178.0,,,,,pos
17/04/24 22:01:51,Great job Nabji community!,178.0,,,,,pos
17/04/24 22:33:12,Sad some people didn’t even know it was happening,178.0,,,,,neg
17/04/24 23:46:19,Their Majesties are always in our prayers,178.0,,,,,pos
17/04/24 23:57:38,Truly a sacred moment for Bhutan,178.0,,,,,pos
18/04/24 01:35:06,These events keep our identity strong,178.0,,,,,pos
18/04/24 04:38:27,Prayers felt even through the photos 🙇‍♂️,178.0,,,,,neu
18/04/24 05:39:58,Wow! So proud of Zhemgang la 🍃,179.0,,,,,pos
18/04/24 11:13:04,Hope they don’t spoil the environment with too much development 😕,179.0,,,,,neu
18/04/24 15:25:25,🌿💚 Bhutan’s natural beauty shining,179.0,,,,,pos
18/04/24 15:47:36,I really want to visit now!,179.0,,,,,pos
18/04/24 16:38:04,Zhemgang deserves this recognition 👏,179.0,,,,,pos
18/04/24 17:01:07,Tashi Delek to the local people la,179.0,,,,,neu
18/04/24 17:25:50,Please preserve the animals and forest la 🙏,179.0,,,,,neu
18/04/24 18:28:31,This is a smart move for rural prosperity,179.0,,,,,pos
18/04/24 19:03:19,🏕️ Can’t wait for eco-tourism camps,179.0,,,,,pos
18/04/24 21:39:19,What about waste management though?,179.0,,,,,neu
18/04/24 23:32:26,🌳 Nature lovers’ paradise,179.0,,,,,pos
19/04/24 00:53:43,Good job Department of Tourism!,179.0,,,,,pos
19/04/24 01:30:18,Eco-tourism should benefit locals too,179.0,,,,,pos
19/04/24 01:54:12,Let’s keep it clean and green 💚,179.0,,,,,pos
19/04/24 02:10:35,This will create lots of jobs hopefully,179.0,,,,,pos
19/04/24 03:01:26,📷 Anyone up for a photo trip to Zhemgang?,179.0,,,,,neu
19/04/24 03:47:55,Beautiful place becoming even more beautiful,179.0,,,,,pos
19/04/24 04:09:15,Just hope they don't over-commercialise,179.0,,,,,neu
19/04/24 09:48:52,So happy for the people there la!,179.0,,,,,pos
19/04/24 12:23:19,🙌 More eco-tourism = more sustainability,179.0,,,,,pos
19/04/24 12:38:30,Zhemgang always had so much potential,179.0,,,,,pos
19/04/24 12:58:19,Finally getting recognition 👏👏,179.0,,,,,pos
19/04/24 15:39:12,Hope tourists respect the culture and wildlife,179.0,,,,,pos
19/04/24 18:36:24,Very positive news!,179.0,,,,,pos
19/04/24 20:34:40,Heard it's perfect for retreats!,179.0,,,,,pos
20/04/24 01:59:40,Must go and explore one day,179.0,,,,,pos
20/04/24 02:36:13,Such announcements need to be followed by action,179.0,,,,,neu
20/04/24 08:52:12,Let’s protect what makes it special,179.0,,,,,pos
20/04/24 09:29:48,Finally! The road was so bad before 😅,180.0,,,,,neu
20/04/24 10:05:37,GSB works wonders 🙌,180.0,,,,,pos
20/04/24 11:28:34,Tashi Delek la to the people of Lawa-Lamga and Rukha,180.0,,,,,neu
20/04/24 16:02:24,Hope it stays in good condition for long,180.0,,,,,pos
20/04/24 16:30:54,🛻 Smooth rides for once!,180.0,,,,,pos
20/04/24 20:12:29,A long overdue development,180.0,,,,,pos
20/04/24 20:43:21,The road used to be like a rollercoaster 😂,180.0,,,,,neu
20/04/24 21:15:13,Happy to hear about the improvement,180.0,,,,,pos
20/04/24 21:43:14,Hope similar roads in other places are fixed too,180.0,,,,,pos
20/04/24 22:34:16,"Small changes, big impact 🙏",180.0,,,,,pos
21/04/24 03:09:33,Yay for better transport!,180.0,,,,,pos
21/04/24 03:21:33,Eight years is a long wait though 😐,180.0,,,,,neg
21/04/24 03:59:44,Great for the elderly and school-going kids,180.0,,,,,pos
21/04/24 06:03:05,Finally the people are heard la,180.0,,,,,pos
21/04/24 13:10:45,Government should do this for all villages,180.0,,,,,neu
21/04/24 14:45:39,So much relief during emergencies now,180.0,,,,,pos
21/04/24 14:48:53,More such upgrades please,180.0,,,,,pos
21/04/24 15:03:13,This makes rural life easier,180.0,,,,,pos
21/04/24 15:23:06,Tashi Delek to the gewog leaders,180.0,,,,,neu
21/04/24 18:18:05,Wonder if the road will survive monsoon 😬,180.0,,,,,neu
21/04/24 21:10:57,A good start!,180.0,,,,,pos
21/04/24 21:48:12,Cheers to progress 🥂,180.0,,,,,pos
21/04/24 23:00:01,Need frequent maintenance too la,180.0,,,,,neu
21/04/24 23:34:13,"Lawa-Lamga always left out before, glad to see this",180.0,,,,,pos
22/04/24 01:19:54,Life will get easier for farmers now,180.0,,,,,pos
22/04/24 01:52:53,Let’s hope it lasts,180.0,,,,,pos
22/04/24 02:33:33,Happy for the residents,180.0,,,,,pos
22/04/24 03:19:28,💪 Road to development!,180.0,,,,,neu
22/04/24 03:37:12,This is amazing la! Women power 💪🍄,181.0,,,,,pos
22/04/24 03:38:00,So proud of them,181.0,,,,,pos
22/04/24 05:40:07,"Keep growing, mushroom queens!",181.0,,,,,pos
22/04/24 06:30:45,❤️ Love to see women taking charge,181.0,,,,,pos
22/04/24 11:00:06,Can we buy their mushrooms online?,181.0,,,,,neu
22/04/24 16:33:59,Best news today!,181.0,,,,,pos
22/04/24 18:01:41,Hope the market supports them,181.0,,,,,pos
22/04/24 18:32:32,Very inspiring initiative,181.0,,,,,pos
22/04/24 19:17:55,These stories deserve more spotlight,181.0,,,,,pos
23/04/24 00:14:00,More power to women farmers!,181.0,,,,,pos
23/04/24 03:44:55,That’s the spirit la,181.0,,,,,pos
23/04/24 03:56:51,Such hard work deserves success,181.0,,,,,pos
23/04/24 06:04:22,I hope they get help with marketing,181.0,,,,,neu
23/04/24 08:43:00,Two varieties already? Wow,181.0,,,,,pos
23/04/24 09:58:35,Bhutanese women are unstoppable!,181.0,,,,,pos
23/04/24 10:01:39,💖 Love from Samdrup Jongkhar,181.0,,,,,pos
23/04/24 21:24:43,Hope youth get inspired too,181.0,,,,,pos
24/04/24 05:46:28,The future is female 🍄,181.0,,,,,neu
24/04/24 07:00:38,We need more such groups around Bhutan,181.0,,,,,pos
24/04/24 07:48:23,Their dedication is beautiful,181.0,,,,,pos
24/04/24 09:19:10,Tashi Delek ladies!,181.0,,,,,neu
24/04/24 11:23:16,Let’s support them la,181.0,,,,,pos
24/04/24 13:06:26,Women-led and community-based = powerful,181.0,,,,,pos
24/04/24 15:57:17,Mushrooms are healthy and profitable too!,181.0,,,,,pos
24/04/24 16:47:20,Need to promote this more,181.0,,,,,pos
24/04/24 20:52:55,So proud of our sisters from Chhokhorling,181.0,,,,,pos
24/04/24 23:59:58,May this group grow and thrive 🙌,181.0,,,,,pos
25/04/24 00:55:56,Aiyoo this is so inconvenient 😩,182.0,,,,,neg
25/04/24 03:28:01,Poor bus drivers la,182.0,,,,,neg
25/04/24 06:30:23,😓 4km extra is a lot,182.0,,,,,neu
25/04/24 07:43:22,What’s the point of the barrier then?,182.0,,,,,neg
25/04/24 08:28:36,There must be a better solution,182.0,,,,,neu
25/04/24 08:46:10,Town looks nice but not practical,182.0,,,,,neg
25/04/24 16:33:50,So tiring for passengers too,182.0,,,,,neg
25/04/24 16:35:06,Can’t believe this wasn’t planned better,182.0,,,,,neg
25/04/24 18:13:51,Road from Gurung Basti is so rough 😤,182.0,,,,,neg
25/04/24 21:37:40,Not everyone has private cars la,182.0,,,,,neu
26/04/24 00:53:35,Is the barrier helping or hurting?,182.0,,,,,neu
26/04/24 02:02:22,Government needs to rethink this,182.0,,,,,neg
26/04/24 02:55:25,😠 Always trouble for public transport,182.0,,,,,neg
26/04/24 06:44:25,Sad to see these things still happening,182.0,,,,,neg
26/04/24 07:45:55,Hope they fix this soon,182.0,,,,,neu
26/04/24 11:08:43,Waste of fuel and time la,182.0,,,,,neg
26/04/24 13:30:37,Poorly thought out,182.0,,,,,neg
26/04/24 13:40:44,Samtse deserves better roads,182.0,,,,,pos
26/04/24 17:23:48,We need better infrastructure for buses,182.0,,,,,neu
26/04/24 18:18:11,A 4km detour daily is too much,182.0,,,,,neg
26/04/24 18:19:34,Why not build a proper entry for buses?,182.0,,,,,neg
26/04/24 20:46:58,🤷‍♀️,182.0,,,,,neu
26/04/24 21:42:39,So frustrating,182.0,,,,,neg
26/04/24 21:47:48,"Good intentions, bad execution",182.0,,,,,neg
26/04/24 22:24:38,"Can someone take action, please?",182.0,,,,,neu
27/04/24 00:02:06,Bus drivers are doing their best,182.0,,,,,pos
27/04/24 00:40:49,This affects passengers too,182.0,,,,,neu
27/04/24 03:31:41,Safety is important but not at this cost,182.0,,,,,neu
27/04/24 04:07:38,Hoping for a solution soon,182.0,,,,,pos
27/04/24 05:16:41,Welcome to Bhutan 🇧🇹🇮🇳,183.0,,,,,pos
27/04/24 05:31:33,Good to see diplomatic ties strong,183.0,,,,,pos
27/04/24 07:23:58,Three-day visit sounds promising,183.0,,,,,pos
27/04/24 09:53:16,Hope they discuss trade issues too,183.0,,,,,neu
27/04/24 10:33:53,🤝 India and Bhutan forever,183.0,,,,,neu
27/04/24 11:24:52,Any talks about hydropower projects?,183.0,,,,,neu
27/04/24 11:42:48,Always a pleasure to host our friends,183.0,,,,,pos
27/04/24 12:48:30,"Welcome la, Foreign Secretary",183.0,,,,,pos
27/04/24 16:09:22,Hope it brings benefits to youth and farmers,183.0,,,,,pos
27/04/24 17:09:27,Diplomatic relations matter a lot,183.0,,,,,neu
27/04/24 20:37:27,Glad to see high-level meetings happening,183.0,,,,,pos
27/04/24 21:29:22,Bhutan-India friendship is special,183.0,,,,,pos
27/04/24 23:54:13,Can we get more updates on the visit?,183.0,,,,,neu
28/04/24 00:59:32,Bhutan always welcomes with warmth,183.0,,,,,pos
28/04/24 02:52:28,Will this help with import/export issues?,183.0,,,,,neu
28/04/24 03:52:45,Great to see mutual respect,183.0,,,,,pos
28/04/24 07:28:49,Important visit for sure,183.0,,,,,pos
28/04/24 09:20:56,Any cultural exchange programs discussed?,183.0,,,,,neu
28/04/24 09:23:57,Thank you for visiting our peaceful country,183.0,,,,,pos
28/04/24 10:48:00,Let’s hope something fruitful comes out,183.0,,,,,pos
28/04/24 12:48:51,Welcome to Druk Yul!,183.0,,,,,pos
28/04/24 15:42:51,Unity and cooperation 🙌,183.0,,,,,pos
28/04/24 18:23:16,"Trade, security, education – hope all are covered",183.0,,,,,pos
28/04/24 19:34:06,Bhutanese hospitality at its best,183.0,,,,,pos
28/04/24 22:12:27,"When leaders meet, good things happen",183.0,,,,,pos
29/04/24 02:28:21,Happy to see strong diplomacy,183.0,,,,,pos
29/04/24 02:44:44,Looking forward to outcomes!,183.0,,,,,pos
29/04/24 07:03:14,Omg finally! It was so hard to reach la 😅,184.0,,,,,pos
29/04/24 07:03:54,Washrooms and water supply? Yes please!,184.0,,,,,pos
29/04/24 09:14:45,Very thoughtful upgrades 🙌,184.0,,,,,pos
29/04/24 12:53:13,Now more pilgrims can visit,184.0,,,,,pos
29/04/24 13:02:20,Let’s keep it clean even with more tourists,184.0,,,,,neu
29/04/24 15:02:22,Singye Dzong is sacred – let’s respect it,184.0,,,,,pos
29/04/24 16:44:52,🧘‍♂️💧🙏,184.0,,,,,neu
29/04/24 17:53:06,Great initiative by Department of Tourism,184.0,,,,,pos
29/04/24 18:25:13,Guest houses too? Wow,184.0,,,,,pos
29/04/24 18:59:33,This will really help elderly pilgrims,184.0,,,,,pos
29/04/24 20:26:48,Happy to hear this la,184.0,,,,,pos
30/04/24 00:59:56,Hope the area is well-maintained,184.0,,,,,pos
30/04/24 01:43:51,Such a peaceful place made accessible 💛,184.0,,,,,pos
30/04/24 06:11:24,Dustbins are very important – well done!,184.0,,,,,pos
30/04/24 15:46:30,May the trail always stay sacred,184.0,,,,,pos
30/04/24 16:36:17,Lhuentse getting attention finally,184.0,,,,,pos
1/5/2024 4:47,A beautiful blend of faith and convenience,184.0,,,,,pos
1/5/2024 5:33,Took me 3 days before... now much easier,184.0,,,,,pos
1/5/2024 6:47,💚 Blessed land,184.0,,,,,pos
1/5/2024 8:18,What about network and safety support?,184.0,,,,,neu
1/5/2024 9:45,Love this news,184.0,,,,,pos
1/5/2024 10:42,Tashi Delek to the teams who made this happen,184.0,,,,,neu
1/5/2024 11:25,Sacred site deserves care,184.0,,,,,neu
1/5/2024 12:02,Hope visitors follow the trail rules,184.0,,,,,pos
1/5/2024 12:09,Canopies sound perfect for rain 🌧️,184.0,,,,,pos
1/5/2024 12:28,Let’s not turn it into a touristy mess 😐,184.0,,,,,neg
1/5/2024 14:08,Progress done right,184.0,,,,,pos
1/5/2024 23:29,Thank you for respecting spirituality,184.0,,,,,pos
2/5/2024 1:35,Bhutan’s heritage at its best,184.0,,,,,pos
2/5/2024 4:48,🙏 May the site bless all who visit,184.0,,,,,pos
2/5/2024 5:03,"Such a small gesture la, but it really shows that the new government is listening to the people's concerns. Not many would think Nu 10 matters, but for daily wage earners and students, every ngultrum counts. 🧡",185.0,,,,,pos
2/5/2024 10:50,👏 Finally some practical action. Hope this continues la.,185.0,,,,,pos
2/5/2024 14:56,It's just Nu 10 but removing it makes a statement. Government should not burden people unnecessarily.,185.0,,,,,neu
2/5/2024 17:29,"What a relief la! Every time I crossed, it felt unfair to pay just to walk.",185.0,,,,,pos
2/5/2024 19:06,"Not sure if this was the most urgent issue to tackle, but okay... progress is progress 😅",185.0,,,,,neu
3/5/2024 4:02,A small win for the people! Hope this is just the beginning of more people-focused policies.,185.0,,,,,pos
3/5/2024 4:40,Happy to see the PM taking quick action. Shows leadership la! 🙏,185.0,,,,,pos
3/5/2024 4:59,This government really seems to mean business. Starting from the ground level. 💪,185.0,,,,,neu
3/5/2024 5:43,"Nu 10 might not be much, but for families crossing daily, this adds up la.",185.0,,,,,neu
3/5/2024 13:22,🙌 Good decision!,185.0,,,,,pos
3/5/2024 16:23,"Some might call this symbolic, but symbols matter too la!",185.0,,,,,neu
3/5/2024 16:50,Finally! That charge made no sense to begin with. Who was even benefiting from it? 🤷,185.0,,,,,neg
3/5/2024 19:35,I hope the money collected before this went to a good cause at least 😒,185.0,,,,,pos
3/5/2024 23:16,Prime Minister Tobgay la starting with a people-first approach. Hope this continues throughout his term.,185.0,,,,,pos
4/5/2024 0:22,This kind of small relief helps create trust in the government 🧡,185.0,,,,,pos
4/5/2024 1:33,❤️❤️❤️,185.0,,,,,neu
4/5/2024 5:37,For once I feel like the government is paying attention to public sentiment la.,185.0,,,,,pos
4/5/2024 9:04,This is what leadership looks like — fixing the little things that affect daily life 🧍,185.0,,,,,pos
4/5/2024 11:22,What’s next? Can we also address public transport issues soon? 🙏,185.0,,,,,neu
4/5/2024 13:26,First day and already something positive. This is a good sign.,185.0,,,,,pos
4/5/2024 14:20,May this be the first of many people-friendly changes. ✨,185.0,,,,,pos
4/5/2024 16:01,"More than the money, it’s about fairness. Glad this was removed. 💯",185.0,,,,,pos
4/5/2024 16:47,"Not everyone will appreciate this, but those who cross daily know how much this matters.",185.0,,,,,pos
4/5/2024 17:36,A simple but meaningful executive order. Shows the PM is observant.,185.0,,,,,pos
4/5/2024 18:56,"Nu 10 or not, this shows action-oriented governance!",185.0,,,,,pos
5/5/2024 2:41,Small things matter. They add up in a citizen’s experience with government.,185.0,,,,,pos
5/5/2024 5:31,"Let’s hope future orders have just as much impact, if not more. 🙌",185.0,,,,,pos
5/5/2024 5:40,"Thank you la PM. It may be small, but we feel seen.",185.0,,,,,pos
5/5/2024 6:25,These decisions make us feel like our voices are heard.,185.0,,,,,neu
5/5/2024 7:01,First step towards a more considerate and efficient governance 👏,185.0,,,,,pos
5/5/2024 8:08,"I don’t understand why Arts and Commerce students are always the first to be sacrificed. This decision is not just unfair, it’s demotivating. We deserve equal opportunities, la. 😡",186.0,,,,,neg
5/5/2024 8:51,Only THREE slots? Is this a joke? What are Arts and Commerce students supposed to aim for now? 😤,186.0,,,,,neg
5/5/2024 12:05,"Honestly, this makes us feel like we’re not valued by the system la. Not everyone wants to or can pursue STEM. Every field matters.",186.0,,,,,neg
5/5/2024 13:45,87% reduction? That’s not a cut – that’s a complete wipeout 😞,186.0,,,,,neg
5/5/2024 14:05,"Why this bias against Arts and Commerce? We're the backbone of culture, business, and creativity in this country.",186.0,,,,,neu
5/5/2024 15:46,Very disheartening. Please reconsider this decision la. It’s crushing for students who have worked so hard. 😢,186.0,,,,,neg
5/5/2024 19:22,This decision will kill motivation in many talented youths. Not fair at all 😡,186.0,,,,,neg
5/5/2024 20:25,"Is this the message we’re giving to future writers, economists, and artists? That they don’t matter? 😔",186.0,,,,,neg
5/5/2024 23:28,Very disappointed. These scholarships were the only hope for many of us from humble backgrounds.,186.0,,,,,neg
6/5/2024 2:22,How can we grow as a society if only one stream is promoted all the time? Balance is key la.,186.0,,,,,neu
6/5/2024 3:19,Not all students want to be engineers or doctors. Commerce and Arts matter too!,186.0,,,,,neu
6/5/2024 3:49,Such a painful blow to many dreams 💔,186.0,,,,,neg
6/5/2024 4:05,Students from Arts background have always faced such setbacks. This just made it worse.,186.0,,,,,neg
6/5/2024 5:13,"Honestly, this feels like a slap to all of us who chose Arts.",186.0,,,,,neg
6/5/2024 6:48,I really hope the government or RCSC rethinks this. There must be a better solution than slashing slots to this extent. 🙏,186.0,,,,,neg
6/5/2024 9:10,"The youth need encouragement, not discouragement 😞",186.0,,,,,neu
6/5/2024 14:10,Why do we preach about diversity in education but do the opposite in policy? 😡,186.0,,,,,neg
6/5/2024 20:36,📉 Future of Arts and Commerce looks grim if this continues.,186.0,,,,,neg
6/5/2024 21:07,Please don't let our dreams go to waste 💬,186.0,,,,,neu
7/5/2024 7:21,RCSC should consult students before making such decisions.,186.0,,,,,neu
7/5/2024 9:11,3 slots is just ridiculous! We need to raise our voices!,186.0,,,,,neg
7/5/2024 9:38,A poor decision that might haunt the country’s creative future.,186.0,,,,,neg
7/5/2024 13:00,Bhutan’s education should be inclusive. Every stream matters. 🌱,186.0,,,,,pos
7/5/2024 14:11,"This isn't development, it's discrimination.",186.0,,,,,neg
7/5/2024 15:37,"We need equity in opportunity, not just equality in rules.",186.0,,,,,neu
7/5/2024 17:22,Hope this is reversed soon la 🙏,186.0,,,,,neu
7/5/2024 19:05,"If STEM keeps getting all the resources, how will we have holistic development?",186.0,,,,,neu
7/5/2024 21:59,"Youth deserve more support, not fewer options 😤",186.0,,,,,pos
7/5/2024 22:47,Not everything is about numbers – students’ morale matters too!,186.0,,,,,pos
7/5/2024 23:51,💔 Please give us hope again.,186.0,,,,,pos
8/5/2024 0:29,What a proud moment for the country la 🇧🇹✨,187.0,,,,,pos
8/5/2024 2:29,🙏 Long live our King and may this new government serve the people with loyalty and wisdom!,187.0,,,,,pos
8/5/2024 2:37,A new chapter begins. Wishing the PM and all the ministers the strength to fulfill their duties with integrity.,187.0,,,,,pos
8/5/2024 3:51,His Majesty’s blessing is the highest honor. Hope this inspires the leaders to serve the people with heart la 🙌,187.0,,,,,pos
8/5/2024 8:16,The Dakyen ceremony is always so symbolic and beautiful 💛,187.0,,,,,pos
8/5/2024 9:29,Congratulations to all the newly appointed ministers! Serve with humility and courage la!,187.0,,,,,pos
8/5/2024 9:53,May this government bring meaningful change 🕊️,187.0,,,,,pos
8/5/2024 15:31,👏👏👏 So proud to see a woman like Lyonpo Dimple Thapa in such a crucial role. Representation matters!,187.0,,,,,pos
8/5/2024 16:35,Truly blessed to be born in a country where our King leads with vision and grace 🫡,187.0,,,,,pos
8/5/2024 17:32,Lyonpo Tshering and Lyonpo Chandra Gurung — rooting for you both. Let’s improve our infrastructure and governance 🙏,187.0,,,,,pos
8/5/2024 21:38,"Hoping for positive reforms, especially in education and health.",187.0,,,,,pos
8/5/2024 22:37,"A fresh team, a fresh start. Let’s go Bhutan! 🇧🇹",187.0,,,,,pos
8/5/2024 23:52,Can’t wait to see what changes Lyonpo Lekey Dorji will bring in the finance sector.,187.0,,,,,pos
9/5/2024 0:05,The Golden Throne Room always gives me goosebumps. So sacred! 🙏✨,187.0,,,,,pos
9/5/2024 0:56,Hope all the new ministers live up to the trust and responsibility given to them.,187.0,,,,,pos
9/5/2024 1:21,🙌 Let’s give them time to prove themselves.,187.0,,,,,neu
9/5/2024 3:39,Lyonpo Dinanath Dhungyel returns with experience. Wishing him all the best.,187.0,,,,,pos
9/5/2024 8:10,Such a proud and emotional moment for Bhutanese everywhere 💖,187.0,,,,,pos
9/5/2024 9:02,May this team uphold the values of democracy and service.,187.0,,,,,pos
9/5/2024 10:54,Please don’t forget the rural people la. They need your attention the most!,187.0,,,,,neu
9/5/2024 12:50,We believe in this new government. Prayers for unity and progress 🙌,187.0,,,,,pos
9/5/2024 14:45,Congratulations PM Tshering Tobgay la! Serve the people with kindness and transparency.,187.0,,,,,pos
9/5/2024 21:07,Every minister has a unique background — hoping they complement each other well.,187.0,,,,,pos
9/5/2024 23:23,✨ So beautiful to see His Majesty leading this important ceremony.,187.0,,,,,pos
10/5/2024 2:19,Bhutan moves forward with the blessings of our Druk Gyalpo! 💫,187.0,,,,,pos
10/5/2024 3:45,Looking forward to seeing Lyonpo Namgyal Dorji work on job creation and economic growth.,187.0,,,,,pos
10/5/2024 5:19,Thank you for introducing the ministers in detail. Helps us know who’s leading each ministry.,187.0,,,,,pos
10/5/2024 6:29,This lineup seems balanced and thoughtful. Best wishes la!,187.0,,,,,pos
10/5/2024 10:29,Historic and sacred moment. Let us all unite in support.,187.0,,,,,pos
10/5/2024 10:44,So much responsibility ahead. Wishing each Lyonpo wisdom and strength 💪,187.0,,,,,pos
10/5/2024 16:21,A powerful tradition that holds deep meaning la. Respect 🙏,188.0,,,,,pos
10/5/2024 17:26,The Oath of Secrecy — a reminder that with power comes great responsibility 🕊️,188.0,,,,,neu
10/5/2024 18:34,Beautifully conducted ceremony. May each leader uphold the values of our Constitution.,188.0,,,,,pos
10/5/2024 19:03,So inspiring to see the formal process of government in motion 🇧🇹,188.0,,,,,pos
10/5/2024 20:46,The PM and ministers looked truly honored and serious about their roles.,188.0,,,,,pos
10/5/2024 21:19,"🙏 Long live democracy, guided by our King’s wisdom.",188.0,,,,,pos
10/5/2024 22:12,This marks the official beginning — let’s hope they rise to the occasion!,188.0,,,,,pos
11/5/2024 0:10,📜 The Constitution is sacred. Glad to see it being followed to the letter.,188.0,,,,,pos
11/5/2024 0:36,Ceremony after Dakyen is symbolic and grounding. Brings structure to governance.,188.0,,,,,pos
11/5/2024 0:47,✍️ Tshering Tobgay la signing the assumption order was quite a moment!,188.0,,,,,pos
11/5/2024 5:49,Good to see the Chief Justice leading the oath.,188.0,,,,,pos
11/5/2024 7:15,Oath is not just words — it’s a promise to every citizen. We hope you remember it every day la!,188.0,,,,,pos
11/5/2024 9:42,These moments reflect how far we’ve come as a democracy.,188.0,,,,,pos
11/5/2024 11:38,Feeling hopeful about this government’s future.,188.0,,,,,pos
11/5/2024 14:06,May these leaders be guided by the words they swore today.,188.0,,,,,neu
11/5/2024 16:52,🙌 Constitutional duty carried out with grace.,188.0,,,,,pos
11/5/2024 17:20,It’s always emotional to watch these ceremonies — the future of our country begins here.,188.0,,,,,pos
11/5/2024 17:29,💛 Truly a day of national significance.,188.0,,,,,pos
11/5/2024 18:17,I hope they take the oath seriously. Bhutan deserves transparent and accountable leadership.,188.0,,,,,pos
11/5/2024 19:59,This is history in the making la 📸,188.0,,,,,pos
11/5/2024 20:58,🕯️ Praying for strength and wisdom for our national leaders.,188.0,,,,,pos
12/5/2024 1:53,The Golden Throne Room setting makes it even more divine and solemn.,188.0,,,,,pos
12/5/2024 2:41,Signing the assumption letter = officially on duty. Best of luck!,188.0,,,,,pos
12/5/2024 3:28,❤️ Trust begins with sincerity — the oath is a sacred commitment.,188.0,,,,,pos
12/5/2024 4:21,From ceremony to action — now the real work begins.,188.0,,,,,neu
12/5/2024 6:12,So proud to witness this moment through social media!,188.0,,,,,pos
12/5/2024 14:05,Love that these values are rooted in our Constitution.,188.0,,,,,pos
12/5/2024 14:28,"It’s not just tradition, it’s a promise to all Bhutanese.",188.0,,,,,pos
12/5/2024 18:46,Cheers to a new chapter under this government ✨,188.0,,,,,pos
12/5/2024 21:43,"Let this be a reminder that leadership is a sacred duty, not a privilege.",188.0,,,,,pos
12/5/2024 23:15,These traditions give strength to our democracy 🙏,189.0,,,,,pos
12/5/2024 23:30,May their leadership always reflect the oath they’ve taken today la!,189.0,,,,,pos
13/05/24 04:28:39,Proud to see such dignity and respect for the Constitution 🇧🇹,189.0,,,,,pos
13/05/24 04:55:00,Taking oath under the Golden Throne... gives me goosebumps 🥹,189.0,,,,,pos
13/05/24 08:16:37,"📜 Article 10, Section 19 — very important for accountability!",189.0,,,,,pos
13/05/24 08:20:53,So much responsibility begins with a few sacred words.,189.0,,,,,neu
13/05/24 11:45:44,May the PM and his team always honor this moment.,189.0,,,,,pos
13/05/24 13:41:39,Beautifully organized and solemn ceremony.,189.0,,,,,pos
13/05/24 15:53:57,"🕊️ Hoping they govern with wisdom, compassion, and justice.",189.0,,,,,pos
13/05/24 17:29:06,Long live our Constitution!,189.0,,,,,pos
13/05/24 22:10:23,The words they speak today will echo through their decisions tomorrow la.,189.0,,,,,neu
13/05/24 23:41:48,✨ A new dawn for Bhutan.,189.0,,,,,neu
14/05/24 00:33:09,Let's hold them to their oath and support them to do their best.,189.0,,,,,pos
14/05/24 01:00:38,A quiet yet powerful moment in our country’s history.,189.0,,,,,pos
14/05/24 01:33:48,Truly grateful to see our democratic processes being respected.,189.0,,,,,pos
14/05/24 05:05:00,Taking the oath in front of the Chief Justice and under His Majesty’s blessing — can’t get more official than that.,189.0,,,,,pos
14/05/24 09:21:59,Please serve with transparency la 🙏,189.0,,,,,neu
14/05/24 09:31:54,A day to remember 💛,189.0,,,,,neu
14/05/24 10:11:17,The country is watching — let those words guide you.,189.0,,,,,neu
14/05/24 12:04:33,"Simple, sacred, and powerful. Best wishes to the entire team.",189.0,,,,,pos
14/05/24 13:25:54,Watching the oath ceremony always makes me feel hopeful 🇧🇹,190.0,,,,,pos
14/05/24 17:20:37,The real work starts after this sacred commitment. Good luck to all our leaders.,190.0,,,,,pos
14/05/24 21:40:10,May the words of the oath stay in their hearts as they serve.,190.0,,,,,pos
15/05/24 02:09:44,This is more than tradition — it’s a moral contract with the people 🙌,190.0,,,,,neu
15/05/24 09:59:44,Oath of secrecy is so important. We trust them with national matters.,190.0,,,,,pos
15/05/24 13:32:24,✍️ Signing the assumption letter is such a meaningful gesture.,190.0,,,,,neu
15/05/24 14:08:10,Thank you to the Chief Justice for upholding this crucial ceremony.,190.0,,,,,pos
15/05/24 18:22:32,🙏 May our new PM lead with wisdom and humility.,190.0,,,,,pos
15/05/24 19:26:38,"Ceremony is short, but the weight of the promise is lifelong.",190.0,,,,,pos
15/05/24 23:20:58,Hoping to see strong leadership grounded in these values 💛,190.0,,,,,pos
16/05/24 01:06:08,Long live Bhutan’s democracy!,190.0,,,,,pos
16/05/24 08:08:21,Every line of the Constitution matters. Grateful to see it followed so respectfully.,190.0,,,,,pos
16/05/24 12:22:44,The Prime Minister looked so composed and focused. Good sign.,190.0,,,,,pos
16/05/24 14:22:17,Prayers for good governance under this new team.,190.0,,,,,pos
16/05/24 14:22:42,Sacred start for serious responsibilities.,190.0,,,,,neu
16/05/24 17:55:09,Exciting times ahead for Bhutan! Wishing the new Speaker and Deputy Speaker success in their roles 🙌🇧🇹,191.0,,,,,pos
